,fraction,mean,well,sal,las,chlor,replicate,plate
96,0.17528866031361873,2.2857701389885383,A09,7.5,0.3,+,1,5
97,0.8247113396863813,4.001094498832524,A09,7.5,0.3,+,1,5
98,0.17068529507498936,2.2945278130181124,B09,7.5,1.0,+,1,5
99,0.8293147049250107,4.035613668445579,B09,7.5,1.0,+,1,5
100,0.1233026218939567,2.3845155557718942,C09,7.5,3.0,+,1,5
101,0.8766973781060433,3.9579619049490464,C09,7.5,3.0,+,1,5
102,0.14441885770680973,2.2472005344262453,D09,7.5,10.0,+,1,5
103,0.8555811422931903,3.9300168929586885,D09,7.5,10.0,+,1,5
104,0.19089466925188225,2.238988396988823,E09,7.5,0.3,+,2,5
105,0.8091053307481177,4.053981838556381,E09,7.5,0.3,+,2,5
106,0.18333040620217278,2.2914208465543005,F09,7.5,1.0,+,2,5
107,0.8166695937978272,4.014802500876434,F09,7.5,1.0,+,2,5
108,0.15625708028094554,2.317192488373954,G09,7.5,3.0,+,2,5
109,0.8437429197190545,3.9910823690104045,G09,7.5,3.0,+,2,5
110,0.08605446485117163,2.1846398220759826,H09,7.5,10.0,+,2,5
111,0.9139455351488284,3.9142773592429876,H09,7.5,10.0,+,2,5
112,0.5635356648354103,1.9920388312752468,A10,10.0,0.3,+,1,5
113,0.43646433516458977,3.746468660823917,A10,10.0,0.3,+,1,5
114,0.709309390400324,2.031834752423547,B10,10.0,1.0,+,1,5
115,0.29069060959967596,3.7640005229592854,B10,10.0,1.0,+,1,5
116,0.629036504036504,2.074832774428433,C10,10.0,3.0,+,1,5
117,0.370963495963496,3.7379503180014595,C10,10.0,3.0,+,1,5
118,0.7128532765428812,2.0607635580910397,D10,10.0,10.0,+,1,5
119,0.2871467234571188,3.740249457469146,D10,10.0,10.0,+,1,5
120,0.6200551768166169,1.9983584805356525,E10,10.0,0.3,+,2,5
121,0.37994482318338313,3.7816195704893607,E10,10.0,0.3,+,2,5
122,0.7116531408330717,2.03823036834096,F10,10.0,1.0,+,2,5
123,0.2883468591669282,3.7573472493141242,F10,10.0,1.0,+,2,5
124,0.579985539337521,2.085008574361853,G10,10.0,3.0,+,2,5
125,0.4200144606624791,3.707032190008835,G10,10.0,3.0,+,2,5
126,0.4966608164474734,2.081097511517408,H10,10.0,10.0,+,2,5
127,0.5033391835525266,3.628843069359051,H10,10.0,10.0,+,2,5
0,0.9626717729218293,1.9247740518283643,A01,0.0,0.3,-,1,6
1,0.03732822707817076,4.382670976808798,A01,0.0,0.3,-,1,6
2,0.9594412201376704,1.9067370244903121,B01,0.0,1.0,-,1,6
3,0.0405587798623296,4.368147535996314,B01,0.0,1.0,-,1,6
4,0.9640598557049969,1.9199493187207042,C01,0.0,3.0,-,1,6
5,0.03594014429500312,4.354413759552942,C01,0.0,3.0,-,1,6
6,0.9661492845751253,1.9120720447260613,D01,0.0,10.0,-,1,6
7,0.03385071542487477,4.333238841923295,D01,0.0,10.0,-,1,6
8,0.9696254398075981,1.9222224429061463,E01,0.0,0.3,-,2,6
9,0.030374560192401905,4.39100914728507,E01,0.0,0.3,-,2,6
10,0.9645478961504028,1.9055970839414345,F01,0.0,1.0,-,2,6
11,0.035452103849597134,4.375579538560099,F01,0.0,1.0,-,2,6
12,0.9618900735376293,1.9068609075527634,G01,0.0,3.0,-,2,6
13,0.03810992646237064,4.344955677053966,G01,0.0,3.0,-,2,6
14,0.9593002257336343,1.8883073498699292,H01,0.0,10.0,-,2,6
15,0.04069977426636569,4.338436979421095,H01,0.0,10.0,-,2,6
16,0.11619499824641864,2.0818437537187444,A02,5.0,0.3,-,1,6
17,0.8838050017535813,4.423553323490321,A02,5.0,0.3,-,1,6
18,0.11529951214310469,2.0863714824863733,B02,5.0,1.0,-,1,6
19,0.8847004878568953,4.383725799507741,B02,5.0,1.0,-,1,6
20,0.09087266607901275,2.0917888773252957,C02,5.0,3.0,-,1,6
21,0.9091273339209872,4.391802460186936,C02,5.0,3.0,-,1,6
22,0.08446918273146892,2.0777519171795107,D02,5.0,10.0,-,1,6
23,0.9155308172685311,4.356692088444288,D02,5.0,10.0,-,1,6
24,0.14858821350128346,2.0822791339104287,E02,5.0,0.3,-,2,6
25,0.8514117864987165,4.4032318165693525,E02,5.0,0.3,-,2,6
26,0.09923276392119122,2.0826639565970884,F02,5.0,1.0,-,2,6
27,0.9007672360788088,4.392447408835682,F02,5.0,1.0,-,2,6
28,0.13861491426292702,2.059594533728912,G02,5.0,3.0,-,2,6
29,0.861385085737073,4.398816618213186,G02,5.0,3.0,-,2,6
30,0.08365402478834363,2.1041678061959317,H02,5.0,10.0,-,2,6
31,0.9163459752116564,4.340031114142908,H02,5.0,10.0,-,2,6
32,0.02829983112709048,2.019210286633446,A03,7.5,0.3,-,1,6
33,0.9717001688729096,4.227780041820626,A03,7.5,0.3,-,1,6
34,0.025416780541131456,2.007518251548634,B03,7.5,1.0,-,1,6
35,0.9745832194588685,4.21997545655387,B03,7.5,1.0,-,1,6
36,0.02563614615050022,1.9957585526617103,C03,7.5,3.0,-,1,6
37,0.9743638538494998,4.200615649739376,C03,7.5,3.0,-,1,6
38,0.026446685330651518,1.9480777585068418,D03,7.5,10.0,-,1,6
39,0.9735533146693485,4.172711480495575,D03,7.5,10.0,-,1,6
40,0.025013594344752584,2.0443838972923567,E03,7.5,0.3,-,2,6
41,0.9749864056552474,4.194487422184842,E03,7.5,0.3,-,2,6
42,0.023363720727113926,2.0398433940295355,F03,7.5,1.0,-,2,6
43,0.9766362792728861,4.232565766990323,F03,7.5,1.0,-,2,6
44,0.020313767919935083,1.9849213987656404,G03,7.5,3.0,-,2,6
45,0.9796862320800649,4.2194716655960125,G03,7.5,3.0,-,2,6
46,0.018746810624983214,1.984466693572142,H03,7.5,10.0,-,2,6
47,0.9812531893750168,4.139036551791774,H03,7.5,10.0,-,2,6
48,0.030771327337149088,1.9601205494188823,A04,10.0,0.3,-,1,6
49,0.969228672662851,4.003140158352964,A04,10.0,0.3,-,1,6
50,0.027945145723711116,1.9487409279731671,B04,10.0,1.0,-,1,6
51,0.9720548542762889,3.9926890366144963,B04,10.0,1.0,-,1,6
52,0.028816457092433266,1.950752976461401,C04,10.0,3.0,-,1,6
53,0.9711835429075667,3.9720044246968005,C04,10.0,3.0,-,1,6
54,0.03035865961585884,1.9757890180037951,D04,10.0,10.0,-,1,6
55,0.9696413403841412,3.974258968387969,D04,10.0,10.0,-,1,6
56,0.0293844049247606,1.9430379576892263,E04,10.0,0.3,-,2,6
57,0.9706155950752394,3.9650049595831574,E04,10.0,0.3,-,2,6
58,0.026959041942363426,1.9407150610517097,F04,10.0,1.0,-,2,6
59,0.9730409580576366,3.97788407438676,F04,10.0,1.0,-,2,6
60,0.026561221707117534,1.9605071370165266,G04,10.0,3.0,-,2,6
61,0.9734387782928825,4.017047732277568,G04,10.0,3.0,-,2,6
62,0.022612244897959183,1.9379849348439513,H04,10.0,10.0,-,2,6
63,0.9773877551020408,3.951864797060087,H04,10.0,10.0,-,2,6
64,0.9917100952129648,1.8983614348781421,A07,0.0,0.3,+,1,6
65,0.008289904787035205,4.262078996254389,A07,0.0,0.3,+,1,6
66,0.9873718647764449,1.9031535827409238,B07,0.0,1.0,+,1,6
67,0.01262813522355507,4.303689957189746,B07,0.0,1.0,+,1,6
68,0.9857718180208886,1.8774206320921587,C07,0.0,3.0,+,1,6
69,0.014228181979111347,4.29419058008792,C07,0.0,3.0,+,1,6
70,0.9859391716338072,1.8988636648465607,D07,0.0,10.0,+,1,6
71,0.014060828366192877,4.284949325942598,D07,0.0,10.0,+,1,6
72,0.9915579432079816,1.8903543348735694,E07,0.0,0.3,+,2,6
73,0.00844205679201842,4.322215786222729,E07,0.0,0.3,+,2,6
74,0.9888059701492538,1.8910476772235945,F07,0.0,1.0,+,2,6
75,0.011194029850746268,4.330266132430492,F07,0.0,1.0,+,2,6
76,0.9862878887285134,1.8952798262326747,G07,0.0,3.0,+,2,6
77,0.013712111271486681,4.268475059476738,G07,0.0,3.0,+,2,6
78,0.9857425742574257,1.8899446022987634,H07,0.0,10.0,+,2,6
79,0.014257425742574258,4.2638502742106175,H07,0.0,10.0,+,2,6
80,0.5793394646800456,1.970114362924615,A08,5.0,0.3,+,1,6
81,0.4206605353199544,4.2094706577236645,A08,5.0,0.3,+,1,6
82,0.4533890075742863,1.9697781054248413,B08,5.0,1.0,+,1,6
83,0.5466109924257138,4.230563288209146,B08,5.0,1.0,+,1,6
84,0.43553309406967944,1.9700810137672238,C08,5.0,3.0,+,1,6
85,0.5644669059303206,4.228057336161613,C08,5.0,3.0,+,1,6
86,0.42129482315506056,1.9845012306830148,D08,5.0,10.0,+,1,6
87,0.5787051768449394,4.216242232032226,D08,5.0,10.0,+,1,6
88,0.5888843871398269,1.9612088850982408,E08,5.0,0.3,+,2,6
89,0.411115612860173,4.24115967475581,E08,5.0,0.3,+,2,6
90,0.48349823066368164,1.9700747062429804,F08,5.0,1.0,+,2,6
91,0.5165017693363183,4.241137858400092,F08,5.0,1.0,+,2,6
92,0.43487597722227583,1.9647539961948852,G08,5.0,3.0,+,2,6
93,0.5651240227777241,4.239079935991661,G08,5.0,3.0,+,2,6
94,0.40636110310368023,1.9833377811565913,H08,5.0,10.0,+,2,6
95,0.5936388968963198,4.2411275571863625,H08,5.0,10.0,+,2,6
96,0.24091375898604814,2.220799572356232,A09,7.5,0.3,+,1,6
97,0.7590862410139518,4.01517561576788,A09,7.5,0.3,+,1,6
98,0.20612525808671714,2.3791238758016715,B09,7.5,1.0,+,1,6
99,0.7938747419132829,4.088272938076645,B09,7.5,1.0,+,1,6
100,0.20075561152677976,2.3894656983196008,C09,7.5,3.0,+,1,6
101,0.7992443884732202,4.070175583883382,C09,7.5,3.0,+,1,6
102,0.2238888888888889,2.380383331046635,D09,7.5,10.0,+,1,6
103,0.7761111111111111,4.05647195681107,D09,7.5,10.0,+,1,6
104,0.2421352242085289,2.2699560960434875,E09,7.5,0.3,+,2,6
105,0.757864775791471,4.087051932550326,E09,7.5,0.3,+,2,6
106,0.19515693758965258,2.335713897343004,F09,7.5,1.0,+,2,6
107,0.8048430624103474,4.109805398879585,F09,7.5,1.0,+,2,6
108,0.19049238467704716,2.3991452583338786,G09,7.5,3.0,+,2,6
109,0.8095076153229529,4.073315960178093,G09,7.5,3.0,+,2,6
110,0.1608642874484098,2.393475070444304,H09,7.5,10.0,+,2,6
111,0.8391357125515901,4.0353953104054945,H09,7.5,10.0,+,2,6
112,0.6463574423480084,1.9898391262953303,A10,10.0,0.3,+,1,6
113,0.3536425576519916,3.696458491525411,A10,10.0,0.3,+,1,6
114,0.819184003143487,2.0433374220001395,B10,10.0,1.0,+,1,6
115,0.18081599685651292,3.762987973547901,B10,10.0,1.0,+,1,6
116,0.7201317731619141,2.065531238343526,C10,10.0,3.0,+,1,6
117,0.2798682268380859,3.7444763083292156,C10,10.0,3.0,+,1,6
118,0.7785213237509145,2.0489569663126432,D10,10.0,10.0,+,1,6
119,0.22147867624908552,3.74655882116892,D10,10.0,10.0,+,1,6
120,0.775119092046627,1.9992072631234759,E10,10.0,0.3,+,2,6
121,0.22488090795337298,3.738815524787132,E10,10.0,0.3,+,2,6
122,0.8248562011245395,2.0442178484758977,F10,10.0,1.0,+,2,6
123,0.17514379887546047,3.763916717531543,F10,10.0,1.0,+,2,6
124,0.7529522707301914,2.079142535689827,G10,10.0,3.0,+,2,6
125,0.2470477292698086,3.7600820332305105,G10,10.0,3.0,+,2,6
126,0.6506891894788741,2.062229392537706,H10,10.0,10.0,+,2,6
127,0.34931081052112584,3.7509078156045583,H10,10.0,10.0,+,2,6
